id,rating_agency_name,file_creating_date,issued_paid,rating,rating_action_date,rating_action_class,obligor_sec_category,obligor_name,Ticker
359,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB,5/24/2010,HS,Corporate,Lennar Corp,LEN
360,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,10/29/2013,WO,Corporate,Lexmark International Inc,LXK
361,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,9/1/2010,HS,Corporate,Lexmark International Inc,LXK
362,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,12/24/2015,WO,Corporate,Liberty Global PLC,LBTYA
363,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,B+,4/26/2010,HS,Corporate,Liberty Global PLC,LBTYA
364,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,10/4/2017,HS,Corporate,Liberty Property Trust,LPT
378,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,10/29/2013,WO,Corporate,Mack-Cali Realty Corp,M
379,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,6/20/2011,HS,Corporate,Mack-Cali Realty Corp,M
383,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,6/27/2018,WO,Corporate,Marathon Oil Corp,MPC
384,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,2/21/2017,DG,Corporate,Marathon Oil Corp,MPC
385,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,5/7/2013,DG,Corporate,Marathon Oil Corp,MPC
386,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,11/18/2009,HS,Corporate,Marathon Oil Corp,MPC
387,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,8/1/2014,WO,Corporate,MarkWest Energy Partners LP,MAR
388,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB,9/23/2010,HS,Corporate,MarkWest Energy Partners LP,MAR
392,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,5/20/2016,HS,Corporate,Martin Marietta Materials Inc,MAS
399,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/4/2012,WO,Corporate,Massey Energy Co,MAT
400,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB,2/2/2011,UP,Corporate,Massey Energy Co,MAT
401,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB-,6/7/2010,HS,Corporate,Massey Energy Co,MAT
402,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB,2/9/2018,DG,Corporate,Mattel Inc,MXIM
403,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,11/3/2017,DG,Corporate,Mattel Inc,MXIM
404,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,5/12/2017,DG,Corporate,Mattel Inc,MXIM
405,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,5/6/2015,DG,Corporate,Mattel Inc,MXIM
406,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,10/15/2012,HS,Corporate,Mattel Inc,MXIM
409,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,9/19/2017,DG,Corporate,McCormick & Co Inc,MCD
410,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A+,4/6/2010,HS,Corporate,McCormick & Co Inc,MCD
411,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,5/11/2015,DG,Corporate,McDonald's Corp,MCK
412,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,AA-,2/9/2010,HS,Corporate,McDonald's Corp,MCK
415,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,12/16/2016,UP,Corporate,McKesson Corp,MJN
416,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,2/12/2014,DG,Corporate,McKesson Corp,MJN
417,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,5/28/2010,HS,Corporate,McKesson Corp,MJN
425,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,9/4/2012,WO,Corporate,Medicis Pharmaceuticals Corp,MDT
426,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,12/29/2010,HS,Corporate,Medicis Pharmaceuticals Corp,MDT
427,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A+,9/7/2016,UP,Corporate,Medtronic PLC,MRK
428,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,10/15/2014,DG,Corporate,Medtronic PLC,MRK
429,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,AA-,6/25/2014,DG,Corporate,Medtronic PLC,MRK
430,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,AA,5/30/2013,UP,Corporate,Medtronic PLC,MRK
431,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,AA-,2/8/2012,DG,Corporate,Medtronic PLC,MRK
432,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,AA,2/5/2010,HS,Corporate,Medtronic PLC,MRK
437,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,7/23/2015,WO,Corporate,Mettler-Toledo International Inc,MGM
438,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,6/23/2010,HS,Corporate,Mettler-Toledo International Inc,MGM
439,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,12/11/2018,WO,Corporate,MGM Resorts International,MCHP
440,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB,6/28/2018,UP,Corporate,MGM Resorts International,MCHP
441,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB-,6/15/2016,UP,Corporate,MGM Resorts International,MCHP
442,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,B-,8/22/2012,UP,Corporate,MGM Resorts International,MCHP
443,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,CCC,6/11/2010,HS,Corporate,MGM Resorts International,MCHP
444,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,4/2/2015,WO,Corporate,Microchip Technology Inc,MSFT
445,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,9/1/2010,HS,Corporate,Microchip Technology Inc,MSFT
454,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,1/27/2015,WO,Corporate,Mobile TeleSystems PJSC,MHK
455,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB+,12/20/2010,HS,Corporate,Mobile TeleSystems PJSC,MHK
459,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,8/14/2013,DG,Corporate,Molson Coors Brewing Co,MDLZ
460,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,4/8/2010,HS,Corporate,Molson Coors Brewing Co,MDLZ
466,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,2/7/2014,WO,Corporate,Moog Inc,MS
467,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB+,10/22/2010,HS,Corporate,Moog Inc,MS
482,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,4/2/2015,WO,Corporate,POSCO,PKX
483,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,2/14/2013,DG,Corporate,POSCO,PKX
484,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,9/9/2010,HS,Corporate,POSCO,PKX
485,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,7/22/2016,DG,Corporate,Nutrien Ltd,NUVA
486,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,8/14/2013,DG,Corporate,Nutrien Ltd,NUVA
487,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,8/1/2012,HS,Corporate,Nutrien Ltd,NUVA
488,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,6/1/2018,WO,Corporate,PPG Industries Inc,PPG
489,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,9/5/2012,HS,Corporate,PPG Industries Inc,PPG
492,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,6/1/2018,WO,Corporate,Praxair Inc,PX
493,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,5/20/2015,DG,Corporate,Praxair Inc,PX
494,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,3/1/2010,HS,Corporate,Praxair Inc,PX
495,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,8/10/2015,WO,Corporate,Precision Castparts Corp,PCP
496,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,4/10/2014,HS,Corporate,Precision Castparts Corp,PCP
501,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,AA,11/18/2009,HS,Corporate,Procter & Gamble Co,PG
510,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,3/26/2013,WO,Corporate,Public Storage,PSA
511,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A+,6/20/2011,HS,Corporate,Public Storage,PSA
514,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,9/15/2010,HS,Corporate,Quest Diagnostics Inc,DGX
535,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,12/24/2015,WO,Corporate,Rayonier Inc,RTN
536,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,11/26/2014,DG,Corporate,Rayonier Inc,RTN
537,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,11/18/2009,HS,Corporate,Rayonier Inc,RTN
546,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/4/2012,WO,Corporate,Regal Entertainment Group,REG
547,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB-,5/26/2010,HS,Corporate,Regal Entertainment Group,REG
556,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,4/2/2015,WO,Corporate,REXAM PLC,RAI
557,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB+,9/5/2012,UP,Corporate,REXAM PLC,RAI
558,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB,10/14/2010,HS,Corporate,REXAM PLC,RAI
559,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,8/11/2017,WO,Corporate,Reynolds American Inc,RAD
560,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,2/16/2010,HS,Corporate,Reynolds American Inc,RAD
563,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,AA-,8/18/2010,UP,Corporate,Roche Holding AG,ROK
564,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A+,6/4/2010,HS,Corporate,Roche Holding AG,ROK
579,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,7/27/2015,WO,Corporate,Rowan Companies PLC,RY
580,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,8/13/2010,HS,Corporate,Rowan Companies PLC,RY
581,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,12/11/2018,WO,Corporate,Royal Caribbean Cruises Ltd,RDS.A
582,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,3/14/2017,UP,Corporate,Royal Caribbean Cruises Ltd,RDS.A
583,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB+,1/15/2016,UP,Corporate,Royal Caribbean Cruises Ltd,RDS.A
584,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB,8/14/2014,UP,Corporate,Royal Caribbean Cruises Ltd,RDS.A
585,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB-,8/22/2012,UP,Corporate,Royal Caribbean Cruises Ltd,RDS.A
586,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,B-,5/26/2010,HS,Corporate,Royal Caribbean Cruises Ltd,RDS.A
590,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,3/7/2014,WO,Corporate,Safeway Inc,SWY
591,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,12/22/2010,HS,Corporate,Safeway Inc,SWY
598,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,6/18/2018,WO,Corporate,Sanofi SA,GCVRZ
599,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,AA-,3/9/2011,DG,Corporate,Sanofi SA,GCVRZ
600,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,AA,2/19/2010,HS,Corporate,Sanofi SA,GCVRZ
601,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,12/24/2015,WO,Corporate,SAP SE,SAP
602,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A+,9/8/2010,HS,Corporate,SAP SE,SAP
611,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,12/22/2014,WO,Corporate,SCANA Corp,SCG
612,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,11/18/2009,HS,Corporate,SCANA Corp,SCG
613,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,12/14/2018,DG,Corporate,Schlumberger Ltd,SLB
614,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A+,8/26/2010,HS,Corporate,Schlumberger Ltd,SLB
615,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/4/2012,WO,Corporate,Scholastic Corp,SCHL
616,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB+,11/18/2009,HS,Corporate,Scholastic Corp,SCHL
619,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,6/24/2015,WO,Corporate,Sealed Air Corp,SEE
620,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB,6/9/2011,DG,Corporate,Sealed Air Corp,SEE
621,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,7/28/2010,HS,Corporate,Sealed Air Corp,SEE
622,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,4/29/2014,WO,Corporate,Sears Holdings Corp,SHLD
623,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,B-,2/3/2012,DG,Corporate,Sears Holdings Corp,SHLD
624,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,B+,7/15/2011,DG,Corporate,Sears Holdings Corp,SHLD
625,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB-,4/11/2011,DG,Corporate,Sears Holdings Corp,SHLD
626,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB,3/22/2010,HS,Corporate,Sears Holdings Corp,SHLD
627,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,12/22/2014,WO,Corporate,Sempra Energy,SRE
628,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,9/13/2013,HS,Corporate,Sempra Energy,SRE
629,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,1/18/2013,WO,Corporate,Senior Housing Properties Trust,SNH
630,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,6/20/2011,HS,Corporate,Senior Housing Properties Trust,SNH
631,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/4/2012,WO,Corporate,Service Corp International,SCI
632,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB-,5/13/2010,HS,Corporate,Service Corp International,SCI
638,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,12/6/2018,WO,Corporate,Shire PLC,SHPG
639,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,6/16/2016,NW,Corporate,Shire PLC,SHPG
640,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,12/11/2014,WO,Corporate,Shire PLC,SHPG
641,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,7/22/2014,DG,Corporate,Shire PLC,SHPG
642,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,5/25/2011,NW,Corporate,Shire PLC,SHPG
643,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/18/2011,WO,Corporate,Shire PLC,SHPG
644,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A+,6/4/2010,HS,Corporate,Shire PLC,SHPG
649,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,6/24/2015,WO,Corporate,Silgan Holdings Inc,SLGN
650,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB+,7/13/2011,UP,Corporate,Silgan Holdings Inc,SLGN
651,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB-,5/11/2011,NW,Corporate,Silgan Holdings Inc,SLGN
652,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,4/13/2011,WO,Corporate,Silgan Holdings Inc,SLGN
653,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,3/4/2011,DG,Corporate,Silgan Holdings Inc,SLGN
654,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,8/12/2010,HS,Corporate,Silgan Holdings Inc,SLGN
655,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,3/26/2013,WO,Corporate,Simon Property Group Inc,SPG
656,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,6/20/2011,HS,Corporate,Simon Property Group Inc,SPG
657,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,8/30/2012,WO,Corporate,Sirius XM Holdings Inc,SIRI
658,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,CCC,7/16/2010,HS,Corporate,Sirius XM Holdings Inc,SIRI
659,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,6/1/2018,WO,Corporate,Sonic Automotive Inc,SAH
660,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,B+,12/27/2017,DG,Corporate,Sonic Automotive Inc,SAH
661,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB-,5/16/2013,UP,Corporate,Sonic Automotive Inc,SAH
662,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,B+,10/31/2011,UP,Corporate,Sonic Automotive Inc,SAH
663,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,B,6/15/2010,HS,Corporate,Sonic Automotive Inc,SAH
664,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,6/24/2015,WO,Corporate,Sonoco Products Co,SON
665,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,11/18/2009,HS,Corporate,Sonoco Products Co,SON
666,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,12/22/2014,WO,Corporate,Southern Co,SO
667,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,3/25/2011,DG,Corporate,Southern Co,SO
668,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,4/13/2010,HS,Corporate,Southern Co,SO
674,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,8/24/2016,UP,Corporate,Southwest Airlines Co,LUV
675,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,8/26/2015,UP,Corporate,Southwest Airlines Co,LUV
676,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,4/5/2010,HS,Corporate,Southwest Airlines Co,LUV
677,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A+,8/16/2018,DG,Corporate,3M Co,MMM
678,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,AA-,6/18/2014,DG,Corporate,3M Co,MMM
679,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,AA,5/26/2010,HS,Corporate,3M Co,MMM
683,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,2/28/2018,UP,Corporate,Abbott Laboratories,ABT
684,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,3/3/2017,DG,Corporate,Abbott Laboratories,ABT
685,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,3/9/2016,DG,Corporate,Abbott Laboratories,ABT
686,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,AA-,11/19/2012,DG,Corporate,Abbott Laboratories,ABT
687,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,AA+,8/18/2010,UP,Corporate,Abbott Laboratories,ABT
688,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,AA,11/18/2009,HS,Corporate,Abbott Laboratories,ABT
689,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,9/25/2014,WO,Corporate,Actuant Corp,ATU
690,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,5/26/2010,HS,Corporate,Actuant Corp,ATU
697,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,12/11/2018,WO,Corporate,Advanced Micro Devices Inc,AMD
698,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,B+,11/27/2018,UP,Corporate,Advanced Micro Devices Inc,AMD
699,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,B-,11/28/2016,UP,Corporate,Advanced Micro Devices Inc,AMD
700,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,CCC,10/29/2015,DG,Corporate,Advanced Micro Devices Inc,AMD
701,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,B,10/26/2012,DG,Corporate,Advanced Micro Devices Inc,AMD
702,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB+,8/12/2010,HS,Corporate,Advanced Micro Devices Inc,AMD
705,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/4/2012,WO,Corporate,Affymetrix Inc,AFFX
706,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB-,4/20/2010,HS,Corporate,Affymetrix Inc,AFFX
707,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,6/1/2018,WO,Corporate,AGCO Corp,AGCO
708,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,12/1/2016,DG,Corporate,AGCO Corp,AGCO
709,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,1/9/2015,UP,Corporate,AGCO Corp,AGCO
710,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,11/17/2011,DG,Corporate,AGCO Corp,AGCO
711,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,4/26/2010,HS,Corporate,AGCO Corp,AGCO
712,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,6/26/2013,HS,Corporate,Agilent Technologies Inc,A
713,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,12/22/2014,WO,Corporate,AGL Resources Inc,GAS
714,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,10/22/2010,HS,Corporate,AGL Resources Inc,GAS
715,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,3/13/2018,WO,Corporate,Agrium Inc,AGU
716,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,6/21/2013,HS,Corporate,Agrium Inc,AGU
719,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,7/14/2016,WO,Corporate,Airgas Inc,ARG
720,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,1/9/2013,UP,Corporate,Airgas Inc,ARG
721,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,3/1/2010,HS,Corporate,Airgas Inc,ARG
722,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,4/2/2015,WO,Corporate,AK Steel Holding Corp,AKS
723,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,B-,1/15/2014,DG,Corporate,AK Steel Holding Corp,AKS
724,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,B,11/28/2011,DG,Corporate,AK Steel Holding Corp,AKS
725,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB-,12/29/2010,HS,Corporate,AK Steel Holding Corp,AKS
726,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/4/2012,WO,Corporate,Akamai Technologies Inc,AKAM
727,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,9/16/2010,HS,Corporate,Akamai Technologies Inc,AKAM
728,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,7/14/2017,WO,Corporate,Alcoa Inc,AA
729,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB+,8/2/2010,HS,Corporate,Alcoa Inc,AA
730,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,2/26/2018,NW,Corporate,Alexandria Real Estate Equities Inc,ARE
731,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/4/2012,WO,Corporate,Alexandria Real Estate Equities Inc,ARE
732,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB+,12/20/2010,HS,Corporate,Alexandria Real Estate Equities Inc,ARE
733,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/4/2012,WO,Corporate,Alexion Pharmaceuticals Inc,ALXN
734,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,5/3/2010,HS,Corporate,Alexion Pharmaceuticals Inc,ALXN
735,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,3/17/2015,WO,Corporate,Allergan Inc,AGN
736,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,12/12/2014,DG,Corporate,Allergan Inc,AGN
737,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,4/22/2014,DG,Corporate,Allergan Inc,AGN
738,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,AA-,11/22/2010,HS,Corporate,Allergan Inc,AGN
739,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,12/22/2014,WO,Corporate,Alliant Energy Corp,LNT
740,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,8/16/2011,HS,Corporate,Alliant Energy Corp,LNT
743,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,11/30/2016,UP,Corporate,Altria Group Inc,MO
744,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB,7/15/2010,HS,Corporate,Altria Group Inc,MO
745,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A,2/21/2017,UP,Corporate,Amazon.com Inc,AMZN
746,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,12/12/2014,DG,Corporate,Amazon.com Inc,AMZN
747,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,3/26/2013,HS,Corporate,Amazon.com Inc,AMZN
748,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,A-,10/4/2017,HS,Corporate,Prologis Inc,PLD
751,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,12/22/2014,WO,Corporate,Ameren Corp,AEE
752,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB-,11/8/2010,HS,Corporate,Ameren Corp,AEE
753,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,12/22/2014,WO,Corporate,American Electric Power Co Inc,AEP
754,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BBB+,11/18/2009,HS,Corporate,American Electric Power Co Inc,AEP
755,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,WO,5/4/2018,WO,Corporate,USG Corp,USG
756,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB+,9/27/2016,UP,Corporate,USG Corp,USG
757,"Morningstar Credit Ratings, LLC.",1/17/2019,FALSE,BB-,9/25/2014,UP,Corporate,USG Corp,USG
